Direction,Year,Date,Weekday,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2015,04/05/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,356000
Exports,2015,05/05/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,357000
Exports,2015,06/05/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,358000
Exports,2015,07/05/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,358000
Exports,2015,08/05/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,4000,363000
Exports,2015,09/05/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,363000
Exports,2015,10/05/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,364000
Exports,2015,11/05/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,367000
Exports,2015,12/05/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,368000
Exports,2015,13/05/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,368000
Exports,2015,14/05/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,370000
Exports,2015,15/05/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,372000
Exports,2015,16/05/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,7000,379000
Exports,2015,17/05/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,382000
Exports,2015,18/05/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,4000,386000
Exports,2015,19/05/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,386000
Exports,2015,20/05/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,386000
Exports,2015,21/05/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,389000
Exports,2015,22/05/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,5000,394000
Exports,2015,23/05/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,395000
Exports,2015,24/05/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,396000
Exports,2015,25/05/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,398000
Exports,2015,26/05/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,398000
Exports,2015,27/05/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,398000
Exports,2015,28/05/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,401000
Exports,2015,29/05/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,402000
Exports,2015,30/05/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,9000,410000
Exports,2015,31/05/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,412000
Exports,2015,01/06/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,4000,416000
Exports,2015,02/06/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,416000
Exports,2015,03/06/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,416000
Exports,2015,04/06/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,419000
Exports,2015,05/06/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,420000
Exports,2015,06/06/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,421000
Exports,2015,07/06/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,422000
Exports,2015,08/06/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,5000,428000
Exports,2015,09/06/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,428000
Exports,2015,10/06/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,428000
Exports,2015,11/06/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,430000
Exports,2015,12/06/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,432000
Exports,2015,13/06/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,432000
Exports,2015,14/06/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,433000
Exports,2015,15/06/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,6000,439000
Exports,2015,16/06/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,439000
Exports,2015,17/06/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,439000
Exports,2015,18/06/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,442000
Exports,2015,19/06/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,443000
Exports,2015,20/06/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,444000
Exports,2015,21/06/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,444000
Exports,2015,22/06/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,6000,450000
Exports,2015,23/06/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,451000
Exports,2015,24/06/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,451000
Exports,2015,25/06/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,453000
Exports,2015,26/06/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,454000
Exports,2015,27/06/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,455000
Exports,2015,28/06/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,455000
Exports,2015,29/06/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,5000,460000
Exports,2015,30/06/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,461000
Exports,2015,01/07/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,461000
Exports,2015,02/07/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,463000
Exports,2015,03/07/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,4000,467000
Exports,2015,04/07/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,469000
Exports,2015,05/07/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,469000
Exports,2015,06/07/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,7000,477000
Exports,2015,07/07/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,478000
Exports,2015,08/07/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,478000
Exports,2015,09/07/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,480000
Exports,2015,10/07/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,481000
Exports,2015,11/07/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,482000
Exports,2015,12/07/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,482000
Exports,2015,13/07/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,10000,491000
Exports,2015,14/07/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,492000
Exports,2015,15/07/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,492000
Exports,2015,16/07/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,493000
Exports,2015,17/07/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,495000
Exports,2015,18/07/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,495000
Exports,2015,19/07/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,496000
Exports,2015,20/07/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,11000,507000
Exports,2015,21/07/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,507000
Exports,2015,22/07/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,508000
Exports,2015,23/07/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,510000
Exports,2015,24/07/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,512000
Exports,2015,25/07/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,513000
Exports,2015,26/07/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,514000
Exports,2015,27/07/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,9000,523000
Exports,2015,28/07/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,523000
Exports,2015,29/07/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,523000
Exports,2015,30/07/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,525000
Exports,2015,31/07/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,528000
Exports,2015,01/08/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,529000
Exports,2015,02/08/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,529000
Exports,2015,03/08/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,10000,539000
Exports,2015,04/08/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,540000
Exports,2015,05/08/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,540000
Exports,2015,06/08/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,541000
Exports,2015,07/08/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,542000
Exports,2015,08/08/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,543000
Exports,2015,09/08/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,543000
Exports,2015,10/08/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,7000,550000
Exports,2015,11/08/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,550000
Exports,2015,12/08/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,550000
Exports,2015,13/08/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,552000
Exports,2015,14/08/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,553000
Exports,2015,15/08/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,554000
Exports,2015,16/08/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,554000
Exports,2015,17/08/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,7000,562000
Exports,2015,18/08/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,562000
Exports,2015,19/08/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,562000
Exports,2015,20/08/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,564000
Exports,2015,21/08/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,565000
Exports,2015,22/08/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,565000
Exports,2015,23/08/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,565000
Exports,2015,24/08/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,7000,572000
Exports,2015,25/08/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,572000
Exports,2015,26/08/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,573000
Exports,2015,27/08/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,3000,575000
Exports,2015,28/08/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,577000
Exports,2015,29/08/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,578000
Exports,2015,30/08/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,578000
Exports,2015,31/08/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,6000,585000
Exports,2015,01/09/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,585000
Exports,2015,02/09/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,585000
Exports,2015,03/09/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,4000,589000
Exports,2015,04/09/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,590000
Exports,2015,05/09/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,592000
Exports,2015,06/09/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,592000
Exports,2015,07/09/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,7000,600000
Exports,2015,08/09/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,600000
Exports,2015,09/09/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,600000
Exports,2015,10/09/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,4000,603000
Exports,2015,11/09/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,604000
Exports,2015,12/09/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,605000
Exports,2015,13/09/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,605000
Exports,2015,14/09/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,8000,613000
Exports,2015,15/09/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,613000
Exports,2015,16/09/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,613000
Exports,2015,17/09/2015,Thursday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,4000,617000
Exports,2015,18/09/2015,Friday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,2000,618000
Exports,2015,19/09/2015,Saturday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,1000,619000
Exports,2015,20/09/2015,Sunday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,619000
Exports,2015,21/09/2015,Monday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,6000,625000
Exports,2015,22/09/2015,Tuesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,625000
Exports,2015,23/09/2015,Wednesday,East Asia (excluding China),"Milk powder, butter, and cheese",All,Tonnes,0,625000
